card_id,customer_id,card1,card2,card3,network,card5,card_type
C07284-K1,C07284,21251,543.0,150.0,mastercard,166.0,debit
C10613-K1,C10613,16771,127.0,150.0,mastercard,224.0,debit
C01441-K1,C01441,19660,564.0,150.0,visa,226.0,credit
C01655-K1,C01655,21279,555.0,166.0,visa,137.0,credit
C00760-K1,C00760,13614,516.0,150.0,mastercard,224.0,debit
C09751-K1,C09751,18427,367.0,150.0,mastercard,117.0,debit
C08942-K1,C08942,21869,,150.0,visa,226.0,debit
C12148-K1,C12148,18054,225.0,150.0,mastercard,224.0,debit
C07719-K1,C07719,12171,555.0,141.0,mastercard,137.0,debit
C06410-K1,C06410,14512,555.0,119.0,mastercard,224.0,debit
C02906-K1,C02906,11565,381.0,150.0,mastercard,195.0,debit
C00616-K1,C00616,22498,555.0,150.0,visa,226.0,credit
C12612-K1,C12612,11486,555.0,102.0,mastercard,224.0,debit
C04191-K1,C04191,14381,310.0,150.0,mastercard,195.0,debit
C10796-K1,C10796,11115,399.0,150.0,american express,148.0,credit
C02563-K1,C02563,10959,399.0,150.0,american express,198.0,credit
C03497-K1,C03497,22134,349.0,117.0,visa,226.0,debit
C05515-K1,C05515,17302,321.0,150.0,visa,226.0,debit
C06727-K1,C06727,22427,536.0,150.0,visa,226.0,credit
C00793-K1,C00793,14566,478.0,150.0,visa,226.0,credit
C03006-K1,C03006,19866,346.0,150.0,mastercard,195.0,credit
C02507-K1,C02507,21364,420.0,150.0,mastercard,117.0,debit
C10901-K1,C10901,21845,555.0,146.0,mastercard,190.0,credit
C01103-K1,C01103,11771,246.0,150.0,visa,195.0,debit
C13089-K1,C13089,22339,555.0,121.0,visa,195.0,credit
C02998-K1,C02998,22035,555.0,137.0,visa,226.0,credit
C00553-K2,C00553,19382,532.0,150.0,mastercard,195.0,debit
C09634-K1,C09634,11126,543.0,150.0,mastercard,224.0,debit
C10108-K1,C10108,23179,555.0,150.0,visa,226.0,credit
C11639-K1,C11639,18952,482.0,150.0,visa,226.0,credit
C06966-K2,C06966,15989,378.0,149.0,mastercard,224.0,debit
C01642-K1,C01642,17924,555.0,150.0,visa,226.0,credit
C09226-K1,C09226,16875,122.0,150.0,mastercard,126.0,debit
C01234-K1,C01234,15763,555.0,134.0,visa,228.0,credit
C00220-K1,C00220,22419,390.0,150.0,mastercard,224.0,debit
C06736-K1,C06736,23153,555.0,198.0,visa,226.0,credit
C12404-K1,C12404,23046,555.0,127.0,mastercard,137.0,debit
C06688-K1,C06688,20840,310.0,150.0,mastercard,195.0,debit
C11144-K1,C11144,18053,279.0,150.0,visa,226.0,credit
C05278-K1,C05278,14808,390.0,150.0,mastercard,195.0,debit
C09668-K1,C09668,15219,555.0,185.0,visa,138.0,debit
C11723-K1,C11723,19564,555.0,150.0,visa,226.0,debit
C07770-K1,C07770,15954,555.0,150.0,visa,195.0,debit
C07114-K1,C07114,11229,554.0,150.0,visa,226.0,credit
C06686-K1,C06686,19991,555.0,150.0,visa,226.0,credit
C10514-K1,C10514,18786,543.0,150.0,mastercard,117.0,debit
C06692-K1,C06692,13098,512.0,150.0,visa,226.0,debit
C07122-K1,C07122,20374,555.0,150.0,visa,226.0,credit
C04325-K1,C04325,22206,555.0,150.0,visa,226.0,credit
C04472-K1,C04472,10163,554.0,150.0,visa,226.0,debit
C13242-K1,C13242,17124,225.0,150.0,mastercard,224.0,debit
C03641-K1,C03641,11514,111.0,150.0,visa,195.0,debit
C01157-K2,C01157,11086,512.0,150.0,mastercard,117.0,debit
C02944-K1,C02944,11976,555.0,150.0,visa,226.0,credit
C11976-K1,C11976,22132,275.0,150.0,mastercard,224.0,debit
C11886-K1,C11886,10544,225.0,150.0,mastercard,224.0,debit
C06352-K1,C06352,19624,,117.0,visa,226.0,debit
C09605-K1,C09605,21560,583.0,150.0,visa,226.0,credit
C04872-K1,C04872,20762,555.0,150.0,visa,226.0,credit
C04839-K1,C04839,13004,138.0,200.0,visa,226.0,debit
C05160-K1,C05160,17863,555.0,150.0,visa,166.0,debit
C02225-K1,C02225,12314,364.0,146.0,mastercard,166.0,debit
C05848-K1,C05848,22417,555.0,150.0,visa,226.0,debit
C00829-K1,C00829,18928,555.0,150.0,visa,226.0,debit
C11324-K1,C11324,10498,175.0,150.0,visa,195.0,debit
C06469-K3,C06469,11239,,150.0,visa,226.0,credit
C11303-K1,C11303,22678,127.0,150.0,mastercard,224.0,debit
C09856-K1,C09856,22013,555.0,150.0,visa,226.0,debit
C08239-K2,C08239,22513,555.0,102.0,mastercard,168.0,debit
C08976-K1,C08976,21148,390.0,150.0,mastercard,195.0,debit
C05578-K1,C05578,10875,555.0,180.0,mastercard,137.0,credit
C08791-K1,C08791,19139,555.0,150.0,visa,226.0,credit
C07349-K1,C07349,10893,512.0,150.0,mastercard,224.0,debit
C10682-K1,C10682,15472,517.0,150.0,mastercard,224.0,debit
C07154-K1,C07154,18096,555.0,150.0,visa,226.0,debit
C03083-K1,C03083,12698,555.0,141.0,mastercard,219.0,credit
C03384-K2,C03384,22868,,150.0,mastercard,117.0,debit
C04183-K1,C04183,13945,490.0,150.0,mastercard,235.0,credit
C12663-K1,C12663,23176,555.0,146.0,visa,102.0,credit
C13463-K1,C13463,11670,555.0,150.0,visa,226.0,debit
C00354-K1,C00354,20141,,150.0,visa,166.0,debit
C10618-K1,C10618,17873,555.0,204.0,mastercard,224.0,credit
C05349-K1,C05349,11301,321.0,150.0,visa,226.0,debit
C04114-K1,C04114,19520,321.0,150.0,visa,226.0,debit
C10428-K1,C10428,23520,170.0,150.0,visa,226.0,credit
C02918-K1,C02918,19432,555.0,150.0,visa,226.0,debit
C04399-K1,C04399,14427,162.0,150.0,visa,226.0,credit
C03559-K1,C03559,12890,555.0,150.0,mastercard,102.0,credit
C05703-K1,C05703,18870,555.0,150.0,visa,195.0,debit
C04493-K1,C04493,22108,555.0,150.0,visa,226.0,debit
C12719-K1,C12719,18293,399.0,150.0,american express,104.0,credit
C09240-K1,C09240,10662,555.0,182.0,mastercard,224.0,debit
C10582-K1,C10582,14693,555.0,119.0,visa,137.0,debit
C06926-K1,C06926,19517,146.0,150.0,mastercard,102.0,credit
C09972-K1,C09972,20180,,150.0,mastercard,117.0,debit
C04192-K1,C04192,18451,512.0,150.0,mastercard,117.0,debit
C09332-K1,C09332,20775,555.0,150.0,visa,226.0,credit
C02061-K2,C02061,12041,,213.0,visa,226.0,debit
C02005-K1,C02005,14308,111.0,150.0,visa,226.0,debit
C05005-K1,C05005,17456,321.0,150.0,visa,226.0,debit
C00921-K1,C00921,10442,555.0,185.0,mastercard,224.0,credit
C11454-K1,C11454,22849,555.0,150.0,visa,226.0,debit
C04532-K1,C04532,11877,543.0,150.0,mastercard,224.0,debit
C10731-K1,C10731,13562,555.0,150.0,visa,226.0,credit
C08212-K1,C08212,11397,381.0,150.0,visa,226.0,debit
C03097-K1,C03097,10676,555.0,150.0,visa,226.0,credit
C00757-K1,C00757,22308,467.0,150.0,visa,226.0,debit
C07382-K1,C07382,17370,555.0,150.0,visa,226.0,credit
C07288-K1,C07288,15493,,,,,
C11742-K1,C11742,21461,225.0,150.0,visa,226.0,debit
C12322-K1,C12322,17930,,,,,
C09827-K1,C09827,15051,,,,,
C10562-K1,C10562,12780,,,,,
C11417-K1,C11417,16640,543.0,150.0,mastercard,224.0,debit
C03868-K1,C03868,18705,302.0,150.0,visa,226.0,debit
C01675-K1,C01675,12751,,,,,
C07512-K1,C07512,15363,555.0,114.0,visa,138.0,debit
C02272-K1,C02272,10870,,,,,
C11687-K3,C11687,18152,,,,,
C10922-K1,C10922,20438,,,,,
C10912-K1,C10912,18899,,,,,
C04038-K1,C04038,20163,,,,,
C03137-K1,C03137,11836,,,,,
C08217-K1,C08217,18327,,,,,
C06101-K2,C06101,16926,555.0,150.0,visa,226.0,credit
C11515-K1,C11515,18925,,,,,
C03157-K1,C03157,13292,,,,,
C08191-K1,C08191,12218,399.0,150.0,american express,132.0,credit
C12340-K1,C12340,18723,,,,,
C12455-K1,C12455,12132,399.0,150.0,american express,223.0,credit
C05318-K1,C05318,16026,,,,,
C12245-K1,C12245,18812,,,,,
C12396-K1,C12396,18781,,,,,
C02260-K1,C02260,20224,555.0,102.0,visa,226.0,credit
C09732-K1,C09732,17501,555.0,150.0,visa,195.0,debit
C10449-K1,C10449,10877,555.0,150.0,visa,226.0,debit
C06970-K1,C06970,20232,108.0,150.0,mastercard,195.0,debit
C11990-K1,C11990,21814,555.0,150.0,visa,226.0,debit
C01508-K1,C01508,14423,555.0,150.0,visa,226.0,debit
C10666-K1,C10666,12017,302.0,150.0,visa,226.0,credit
C04365-K1,C04365,17613,252.0,150.0,visa,162.0,credit
C02428-K1,C02428,16244,555.0,150.0,visa,226.0,debit
C06636-K2,C06636,21750,555.0,146.0,visa,137.0,credit
C05256-K1,C05256,12373,543.0,150.0,mastercard,195.0,debit
C12698-K1,C12698,19390,555.0,105.0,mastercard,137.0,credit
C08544-K1,C08544,10291,555.0,150.0,visa,226.0,credit
C02698-K1,C02698,11055,225.0,150.0,mastercard,140.0,debit
C09808-K1,C09808,13221,555.0,150.0,visa,226.0,debit
C10973-K1,C10973,14613,555.0,150.0,visa,226.0,credit
C13141-K1,C13141,13386,543.0,150.0,mastercard,224.0,debit
C11407-K1,C11407,11366,,,,,
C11556-K1,C11556,12603,555.0,162.0,visa,166.0,debit
C01372-K1,C01372,13894,,,,,
C11140-K1,C11140,11960,,,,,
C12593-K1,C12593,16493,,,,,
C07063-K1,C07063,14800,349.0,117.0,visa,102.0,debit
C11362-K1,C11362,15365,,,,,
C12226-K1,C12226,13409,,,,,
C04536-K1,C04536,21942,,,,,
C00754-K1,C00754,12072,,,,,
C04833-K1,C04833,22596,,,,,
C03251-K1,C03251,21073,,,,,
C11971-K1,C11971,15566,,,,,
C06021-K1,C06021,22165,,,,,
C12335-K1,C12335,16842,,,,,
C10708-K1,C10708,19850,555.0,150.0,visa,226.0,debit
C11627-K1,C11627,17090,,,,,
C09897-K1,C09897,15560,,,,,
C12225-K1,C12225,19015,,,,,
C00332-K1,C00332,18869,,,,,
C05107-K1,C05107,18003,,,,,
C01374-K1,C01374,10190,,,,,
C08126-K1,C08126,10767,555.0,150.0,visa,226.0,credit
C01298-K1,C01298,11277,555.0,150.0,visa,226.0,debit
C04090-K1,C04090,12817,310.0,150.0,mastercard,224.0,debit
C09892-K1,C09892,11695,302.0,150.0,visa,226.0,debit
C03820-K1,C03820,15212,111.0,150.0,visa,226.0,debit
C07636-K1,C07636,11336,,150.0,mastercard,117.0,debit
C10454-K1,C10454,12726,554.0,150.0,visa,226.0,credit
C01781-K1,C01781,18783,555.0,150.0,visa,226.0,debit
C00126-K1,C00126,19537,399.0,150.0,american express,132.0,credit
C02787-K1,C02787,18653,555.0,149.0,mastercard,222.0,credit
C11116-K1,C11116,20999,555.0,150.0,visa,226.0,credit
C09162-K1,C09162,10108,555.0,135.0,mastercard,224.0,credit
C07139-K1,C07139,13705,583.0,150.0,visa,226.0,credit
C00009-K1,C00009,17267,555.0,150.0,visa,226.0,debit
C10031-K1,C10031,22060,555.0,188.0,visa,162.0,credit
C07960-K1,C07960,20208,555.0,150.0,mastercard,102.0,credit
C12337-K1,C12337,10456,555.0,117.0,visa,209.0,debit
C00425-K1,C00425,21079,555.0,150.0,visa,226.0,debit
C05758-K1,C05758,13612,216.0,150.0,mastercard,195.0,credit
C01891-K1,C01891,16528,399.0,150.0,american express,185.0,credit
C06386-K1,C06386,21894,520.0,150.0,american express,190.0,credit
C06993-K1,C06993,14406,,150.0,visa,195.0,debit
C07116-K1,C07116,19937,,,,,
C09051-K1,C09051,11330,,,,,
C13032-K1,C13032,12969,,,,,
C08695-K1,C08695,18909,,,,,
C02083-K1,C02083,21348,,,,,
C08390-K1,C08390,16733,,,,,
C11774-K1,C11774,15567,,,,,
C13258-K1,C13258,22228,310.0,150.0,mastercard,195.0,debit
C09985-K1,C09985,11433,512.0,150.0,mastercard,224.0,debit
C07074-K1,C07074,15038,,,,,
C02474-K1,C02474,21472,,,,,
C01163-K1,C01163,19164,,,,,
C12124-K1,C12124,11638,,,,,
C02433-K1,C02433,16828,,,,,
C06875-K1,C06875,19992,,,,,
C09312-K1,C09312,11637,,,,,
C10234-K1,C10234,15908,,,,,
C04656-K1,C04656,11316,,,,,
C06867-K1,C06867,15110,399.0,150.0,american express,185.0,credit
C07626-K1,C07626,13712,,,,,
C01916-K1,C01916,21168,399.0,150.0,american express,223.0,credit
C07032-K1,C07032,10986,216.0,150.0,mastercard,195.0,credit
C05027-K1,C05027,20011,555.0,228.0,mastercard,219.0,debit
C12511-K1,C12511,11311,555.0,213.0,mastercard,224.0,credit
C01284-K1,C01284,12635,555.0,203.0,mastercard,224.0,debit
C00523-K1,C00523,16847,512.0,150.0,mastercard,117.0,debit
C09945-K1,C09945,21355,277.0,144.0,visa,137.0,credit
C10216-K1,C10216,17940,399.0,150.0,american express,223.0,credit
C02538-K1,C02538,20303,555.0,131.0,mastercard,126.0,debit
C09455-K1,C09455,11907,555.0,182.0,visa,226.0,debit
C05316-K1,C05316,12539,555.0,173.0,mastercard,137.0,credit
C12756-K1,C12756,12602,490.0,150.0,visa,195.0,debit
C01240-K1,C01240,16278,111.0,150.0,visa,195.0,debit
C13484-K1,C13484,13559,399.0,150.0,american express,237.0,credit
C08907-K1,C08907,19087,555.0,150.0,visa,226.0,debit
C13059-K1,C13059,22928,520.0,150.0,american express,190.0,credit
C11079-K1,C11079,20279,259.0,150.0,mastercard,195.0,debit
C00934-K1,C00934,18500,,159.0,visa,166.0,debit
C08783-K1,C08783,20523,512.0,150.0,mastercard,117.0,debit
C10591-K1,C10591,18627,555.0,150.0,visa,226.0,debit
C13216-K1,C13216,19283,555.0,150.0,visa,226.0,credit
C02828-K1,C02828,16658,,,,,
C01695-K1,C01695,14371,,,,,
C07937-K1,C07937,16882,174.0,150.0,visa,162.0,credit
C06675-K1,C06675,22674,361.0,150.0,,,debit
C12204-K1,C12204,20417,,,,,
C06905-K1,C06905,19081,,,,,
C02105-K1,C02105,23160,,,,,
C02014-K1,C02014,14623,,,,,
C02145-K1,C02145,12728,,,,,
C03639-K1,C03639,18203,,,,,
C03058-K1,C03058,18177,555.0,151.0,visa,138.0,debit
C07211-K1,C07211,10826,512.0,150.0,mastercard,224.0,debit
C04447-K1,C04447,22155,555.0,100.0,visa,137.0,credit
C11996-K1,C11996,19176,,,,,
C02219-K1,C02219,10025,,,,,
C00057-K1,C00057,15385,,,,,
C04575-K1,C04575,22077,,,,,
C09376-K1,C09376,17207,554.0,150.0,mastercard,224.0,credit
C08796-K1,C08796,11177,,,,,
C08573-K1,C08573,21272,310.0,150.0,mastercard,195.0,debit
C00041-K1,C00041,11340,555.0,144.0,mastercard,126.0,debit
C07042-K1,C07042,11712,,150.0,visa,195.0,debit
C06480-K1,C06480,18712,555.0,150.0,visa,226.0,credit
C01081-K1,C01081,20864,555.0,150.0,visa,226.0,debit
C06860-K1,C06860,16722,555.0,135.0,mastercard,219.0,credit
C05688-K1,C05688,14624,555.0,167.0,mastercard,111.0,credit
C10791-K1,C10791,14850,555.0,198.0,visa,226.0,credit
C01960-K1,C01960,11490,553.0,150.0,visa,166.0,debit
C11167-K1,C11167,15727,555.0,212.0,mastercard,102.0,credit
C01741-K1,C01741,21811,512.0,150.0,mastercard,117.0,debit
C06504-K1,C06504,20003,123.0,144.0,mastercard,197.0,credit
C03835-K1,C03835,15612,512.0,150.0,visa,226.0,debit
C10192-K1,C10192,17393,,117.0,american express,,credit
C00875-K1,C00875,13960,,,,,
C10361-K1,C10361,10142,,,,,
C12249-K1,C12249,14162,,,,,
C10035-K1,C10035,22863,,,,,
C02812-K1,C02812,12856,,,,,
C08249-K1,C08249,21141,,,,,
C00962-K1,C00962,22987,,,,,
C03726-K1,C03726,14399,390.0,150.0,mastercard,224.0,debit
C06520-K1,C06520,14874,,,,,
C05596-K1,C05596,10284,,,,,
C10466-K1,C10466,18828,,,,,
C09311-K1,C09311,15086,,,,,
C02167-K1,C02167,19927,,,,,
C10223-K1,C10223,10888,,,,,
C04309-K1,C04309,16892,,,,,
C05714-K1,C05714,20450,,,,,
C07319-K1,C07319,11659,,,,,
C05935-K1,C05935,15248,,,,,
C01682-K1,C01682,11857,,,,,
C02479-K1,C02479,12226,,,,,
C13230-K1,C13230,17675,,,,,
C04229-K1,C04229,13491,,,,,
C12395-K3,C12395,14953,,,,,
C05094-K1,C05094,10588,,,,,
C07019-K1,C07019,23512,163.0,150.0,mastercard,203.0,credit
C08705-K1,C08705,11245,,150.0,american express,,credit
C09580-K1,C09580,18610,,150.0,visa,226.0,credit
C10039-K1,C10039,16660,555.0,150.0,visa,226.0,debit
C04445-K1,C04445,17540,555.0,150.0,visa,226.0,credit
C01088-K1,C01088,10208,555.0,185.0,american express,151.0,credit
C08682-K1,C08682,21605,555.0,177.0,mastercard,219.0,debit
C00303-K1,C00303,19662,555.0,150.0,visa,226.0,debit
C00085-K1,C00085,23143,555.0,150.0,visa,226.0,debit
C00206-K1,C00206,21072,555.0,150.0,visa,166.0,debit
C13294-K1,C13294,10355,555.0,155.0,mastercard,224.0,credit
C13198-K1,C13198,20090,543.0,150.0,mastercard,195.0,debit
C02416-K1,C02416,20804,555.0,111.0,visa,226.0,debit
C06483-K1,C06483,22717,138.0,200.0,mastercard,224.0,credit
C08704-K1,C08704,20875,555.0,150.0,visa,226.0,credit
C00811-K1,C00811,17558,302.0,150.0,visa,226.0,debit
C00920-K1,C00920,10182,275.0,150.0,mastercard,224.0,debit
C08060-K1,C08060,13771,399.0,150.0,american express,223.0,credit
C11017-K1,C11017,13774,555.0,180.0,visa,226.0,debit
C03081-K1,C03081,17762,555.0,150.0,visa,228.0,credit
C04385-K1,C04385,19936,555.0,150.0,visa,226.0,credit
C10996-K1,C10996,13042,,,,,
C03611-K1,C03611,15191,,,,,
C01320-K1,C01320,17872,,,,,
C07962-K1,C07962,19215,,,,,
C00419-K1,C00419,12082,,,,,
C09431-K1,C09431,21589,,,,,
C05744-K1,C05744,21071,,,,,
C08314-K1,C08314,23332,,,,,
C07781-K1,C07781,23547,,,,,
C11722-K1,C11722,19932,,,,,
C09482-K1,C09482,11686,555.0,100.0,mastercard,137.0,credit
C06920-K1,C06920,13173,555.0,150.0,visa,195.0,debit
C06098-K1,C06098,22851,,,,,
C01395-K1,C01395,19912,555.0,150.0,visa,226.0,debit
C04456-K1,C04456,11032,,,,,
C01342-K1,C01342,13769,,,,,
C08235-K1,C08235,11118,,,,,
C07753-K1,C07753,18466,,,,,
C12165-K1,C12165,11760,,,,,
C06963-K1,C06963,16135,,,,,
C12973-K1,C12973,15215,,,,,
C01300-K1,C01300,20367,,,,,
C05594-K1,C05594,12498,,,,,
C02853-K2,C02853,11783,381.0,150.0,visa,226.0,debit
C07543-K1,C07543,12709,555.0,150.0,visa,226.0,credit
C00879-K3,C00879,12847,514.0,150.0,visa,226.0,debit
C08729-K1,C08729,19679,555.0,150.0,visa,226.0,debit
C01262-K1,C01262,10670,555.0,150.0,mastercard,126.0,debit
C06856-K1,C06856,12507,555.0,119.0,visa,102.0,credit
C09522-K1,C09522,23550,555.0,184.0,visa,138.0,debit
C13102-K1,C13102,18835,555.0,150.0,visa,226.0,debit
C00607-K1,C00607,11613,246.0,150.0,visa,226.0,debit
C13156-K1,C13156,15446,543.0,150.0,mastercard,224.0,debit
C09069-K1,C09069,11357,555.0,150.0,visa,226.0,credit
C02631-K1,C02631,18715,490.0,150.0,visa,226.0,debit
C00014-K1,C00014,12342,215.0,150.0,visa,226.0,debit
C11504-K2,C11504,20529,512.0,150.0,mastercard,224.0,debit
C12129-K2,C12129,15361,512.0,150.0,mastercard,224.0,debit
C03526-K1,C03526,19726,555.0,213.0,visa,226.0,credit
C05364-K1,C05364,12056,555.0,118.0,mastercard,137.0,credit
C13000-K1,C13000,21490,,,,,
C04678-K1,C04678,16801,555.0,214.0,,194.0,credit
C06300-K1,C06300,11367,,,,,
C11194-K1,C11194,10979,,,,,
C08010-K1,C08010,14841,,,,,
C06923-K1,C06923,17714,,,,,
C09430-K1,C09430,19332,,,,,
C01999-K1,C01999,13839,,,,,
C06755-K1,C06755,14349,,,,,
C12356-K1,C12356,13441,,,,,
C05986-K3,C05986,14655,,,,,
C11347-K1,C11347,10812,,,,,
C09716-K1,C09716,13572,,,,,
C04476-K1,C04476,14996,555.0,150.0,visa,226.0,credit
C05604-K1,C05604,11953,,,,,
C11326-K1,C11326,16590,277.0,227.0,visa,226.0,credit
C01488-K1,C01488,17454,,,,,
C00215-K1,C00215,11936,555.0,163.0,mastercard,137.0,credit
C10089-K2,C10089,10883,143.0,150.0,visa,226.0,debit
C07491-K1,C07491,14309,555.0,150.0,visa,226.0,credit
C10909-K1,C10909,17236,555.0,121.0,visa,137.0,credit
C00608-K1,C00608,21188,555.0,150.0,visa,226.0,debit
C03581-K1,C03581,19240,555.0,150.0,visa,226.0,credit
C00597-K1,C00597,15395,555.0,150.0,visa,226.0,credit
C08967-K1,C08967,16266,555.0,150.0,visa,226.0,debit
C12816-K1,C12816,10416,127.0,150.0,mastercard,224.0,debit
C10711-K1,C10711,16207,555.0,150.0,visa,226.0,debit
C03582-K1,C03582,13263,554.0,150.0,visa,226.0,credit
C10600-K1,C10600,12489,555.0,150.0,visa,226.0,debit
C04091-K1,C04091,22306,186.0,150.0,mastercard,195.0,debit
C12113-K1,C12113,14058,532.0,150.0,mastercard,224.0,debit
C05864-K1,C05864,16614,555.0,141.0,mastercard,102.0,credit
C02462-K1,C02462,10900,555.0,121.0,visa,102.0,credit
C09340-K1,C09340,20421,555.0,198.0,visa,137.0,credit
C05569-K1,C05569,22462,555.0,188.0,mastercard,224.0,credit
C04232-K1,C04232,15788,360.0,150.0,mastercard,126.0,debit
C01199-K1,C01199,21823,555.0,217.0,visa,226.0,credit
C05093-K1,C05093,12988,555.0,188.0,visa,102.0,credit
C02898-K1,C02898,22000,555.0,185.0,mastercard,224.0,credit
C09632-K1,C09632,23366,127.0,150.0,mastercard,102.0,credit
C02520-K1,C02520,19424,166.0,150.0,visa,195.0,credit
C09383-K1,C09383,10905,151.0,150.0,visa,226.0,debit
C05481-K1,C05481,10714,583.0,150.0,visa,226.0,credit
C05518-K1,C05518,20330,555.0,150.0,visa,226.0,credit
C09620-K1,C09620,17408,577.0,150.0,mastercard,195.0,debit
C10473-K1,C10473,11295,224.0,106.0,mastercard,224.0,credit
C09441-K1,C09441,12232,555.0,222.0,visa,,debit
C05501-K1,C05501,18582,555.0,223.0,mastercard,137.0,credit
C07392-K1,C07392,16324,286.0,150.0,visa,226.0,credit
C04976-K1,C04976,12547,,117.0,visa,175.0,debit
C10136-K1,C10136,20118,555.0,144.0,american express,160.0,credit
C02496-K1,C02496,18875,555.0,150.0,visa,195.0,credit
C00843-K1,C00843,16496,555.0,150.0,visa,195.0,credit
C03314-K1,C03314,20418,512.0,150.0,mastercard,224.0,debit
C00007-K1,C00007,15316,555.0,150.0,visa,226.0,debit
C05442-K1,C05442,16738,225.0,150.0,mastercard,224.0,debit
C05656-K1,C05656,16146,321.0,150.0,visa,226.0,debit
C00234-K1,C00234,19827,555.0,150.0,visa,226.0,debit
C13421-K1,C13421,10736,225.0,150.0,mastercard,102.0,credit
C03815-K1,C03815,19455,444.0,150.0,visa,226.0,credit
C01670-K1,C01670,13480,390.0,150.0,mastercard,195.0,debit
C08308-K1,C08308,19697,512.0,150.0,visa,226.0,debit
C04846-K1,C04846,16637,555.0,150.0,visa,226.0,credit
C09189-K1,C09189,10321,,176.0,visa,166.0,debit
C11956-K1,C11956,18282,260.0,150.0,visa,226.0,credit
C04945-K1,C04945,12274,321.0,150.0,visa,226.0,debit
C10704-K1,C10704,23099,555.0,150.0,visa,226.0,credit
C03745-K1,C03745,13019,399.0,150.0,american express,223.0,credit
C12892-K1,C12892,13075,555.0,150.0,mastercard,195.0,debit
C08318-K1,C08318,10815,553.0,150.0,visa,162.0,credit
C09413-K1,C09413,16407,179.0,106.0,visa,226.0,debit
C09371-K1,C09371,12528,399.0,150.0,american express,223.0,credit
C04179-K1,C04179,20765,555.0,138.0,visa,226.0,credit
C08480-K1,C08480,20017,456.0,150.0,mastercard,102.0,credit
C10680-K1,C10680,17855,555.0,188.0,mastercard,137.0,credit
C03402-K1,C03402,14583,555.0,119.0,mastercard,102.0,credit
C10729-K1,C10729,11909,555.0,150.0,visa,226.0,credit
C01294-K1,C01294,11354,555.0,204.0,mastercard,137.0,credit
C02934-K1,C02934,21070,555.0,150.0,visa,226.0,debit
C10876-K1,C10876,15504,310.0,150.0,mastercard,224.0,debit
C04094-K1,C04094,19434,265.0,150.0,visa,195.0,debit
C00574-K1,C00574,18989,555.0,150.0,visa,226.0,debit
C04011-K1,C04011,21539,307.0,150.0,visa,166.0,debit
C12790-K2,C12790,15515,,150.0,mastercard,197.0,debit
C04198-K1,C04198,20854,555.0,100.0,mastercard,102.0,credit
C13166-K1,C13166,20077,555.0,213.0,mastercard,195.0,credit
C07181-K1,C07181,18997,481.0,150.0,visa,226.0,credit
C05765-K1,C05765,17731,555.0,119.0,mastercard,126.0,debit
C02120-K1,C02120,21508,360.0,150.0,visa,226.0,debit
C12657-K1,C12657,13733,349.0,117.0,visa,137.0,credit
C13282-K1,C13282,11083,555.0,150.0,mastercard,195.0,debit
C08000-K1,C08000,12028,555.0,144.0,mastercard,137.0,credit
C03172-K1,C03172,11431,555.0,150.0,mastercard,229.0,debit
C02241-K1,C02241,13563,555.0,150.0,visa,226.0,debit
C06062-K1,C06062,11163,555.0,150.0,visa,195.0,debit
C01824-K1,C01824,14027,555.0,150.0,visa,226.0,credit
C02878-K1,C02878,15120,555.0,150.0,visa,226.0,debit
